Customer ID,Transaction ID,Category,Merchant,Amount,Date,Payment Method
cust_2,t_84,groceries,d-mart,3300.92,2023-01-28,cash
cust_2,t_85,insurance,vehicle insurance,681.19,"Aug 08, 2023",upi
cust_2,t_86,health,clinic,3902.91,"Dec 06, 2022",credit card
cust_2,t_87,others,others,1334.95,"Jan 20, 2023",credit card
cust_2,t_88,utilities,broadband,2782.67,2023-10-07,upi
cust_2,t_89,cash Withdrawals,miscellaneous,4798.73,15/10/2023,credit card
cust_2,t_90,groceries,bigbasket,4964.6,"Feb 02, 2023",debit card
cust_2,t_91,insurance,vehicle insurance,158.58,"May 23, 2022",debit card
cust_2,t_92,food and dining,fast food,1357.69,"Jan 30, 2024",credit card
cust_2,t_93,others,others,1837.81,2024-04-06,credit card
cust_2,t_94,loan EMI Payment,two wheeler loan,1669.78,2022-05-24,credit card
cust_3,t_1,salary,miscellaneous,59712.69,17/07/2022,upi
cust_3,t_2,others,others,2477.2,01/04/2022,credit card
cust_3,t_3,groceries,reliance fresh,540.58,"Mar 26, 2022",credit card
cust_3,t_4,entertainment,bookmyshow,2643.37,"Jun 14, 2024",upi
cust_3,t_5,health,clinic,3231.78,27/09/2024,credit card
cust_3,t_6,transfers,miscellaneous,418.47,"Apr 21, 2024",credit card
cust_3,t_7,food and dining,starbucks,788.2,2024-04-10,credit card
cust_3,t_8,food and dining,restaurants,2307.63,2024-04-13,cash
cust_3,t_9,health,yoga,4762.71,2022-08-10,cash
cust_3,t_10,insurance,travel insurance,302.73,"Aug 05, 2024",cash
cust_3,t_11,transport,bus,2265.59,08/08/2023,credit card
cust_3,t_12,health,gym,3067.56,03/04/2023,debit card
cust_3,t_13,groceries,local store,2446.84,25/01/2023,debit card
cust_3,t_14,salary,miscellaneous,45642.88,07/09/2022,credit card
cust_3,t_15,food and dining,zomato,73.22,"Jan 16, 2024",upi
cust_3,t_16,cash Withdrawals,miscellaneous,3076.8,2023-10-18,cash
cust_3,t_17,insurance,travel insurance,4326.7,2022-10-16,upi
cust_3,t_18,transport,metro,2336.04,12/03/2023,credit card
cust_3,t_19,food and dining,cafes,1062.13,"Feb 27, 2022",debit card
cust_3,t_20,groceries,d-mart,1114.56,2022-08-05,credit card
cust_3,t_21,cash Withdrawals,miscellaneous,2745.31,2025-02-08,debit card
cust_3,t_22,entertainment,hotstar,3645.37,25/01/2023,credit card
cust_3,t_23,salary,miscellaneous,96595.94,30/08/2022,upi
cust_3,t_24,cash Withdrawals,miscellaneous,2698.76,16/07/2024,cash
cust_3,t_25,utilities,broadband,1895.79,2024-10-11,upi
cust_3,t_26,insurance,travel insurance,3253.54,"Nov 25, 2023",credit card
cust_3,t_27,transfers,miscellaneous,4132.41,27/12/2022,credit card
cust_3,t_28,food and dining,starbucks,3869.8,"Sep 26, 2023",upi
cust_3,t_29,utilities,electricity,3788.82,2023-12-10,credit card
cust_3,t_30,entertainment,bookmyshow,4357.87,"Jul 31, 2022",cash
cust_3,t_31,entertainment,sonyliv,1663.9,12/03/2022,cash
cust_3,t_32,transfers,miscellaneous,1985.15,05/12/2022,credit card
cust_3,t_33,insurance,vehicle insurance,2930.88,25/09/2023,credit card
cust_3,t_34,groceries,bigbasket,1052.33,17/08/2022,upi
cust_3,t_35,loan EMI Payment,car loan,2911.63,"Jul 13, 2023",cash
cust_3,t_36,salary,miscellaneous,44742.03,2023-06-18,debit card
cust_3,t_37,insurance,health insurance,788.07,"Mar 30, 2023",credit card
cust_3,t_38,cash Withdrawals,miscellaneous,1669.72,03/06/2024,cash
cust_3,t_39,utilities,gas,3413.58,"Sep 13, 2022",debit card
cust_3,t_40,entertainment,sonyliv,3863.84,2024-06-07,upi
cust_3,t_41,salary,miscellaneous,74363.48,"Jul 31, 2024",debit card
cust_3,t_42,cash Withdrawals,miscellaneous,4294.14,11/10/2022,credit card
cust_3,t_43,groceries,reliance fresh,2500.2,28/01/2025,cash
cust_3,t_44,transport,ola,1634.14,01/03/2023,credit card
cust_3,t_45,insurance,life insurance,471.67,"Dec 25, 2022",credit card
cust_3,t_46,groceries,local store,4341.22,20/02/2023,upi
cust_3,t_47,loan EMI Payment,car loan,3162.17,27/04/2022,upi
cust_3,t_48,transfers,miscellaneous,2330.49,08/07/2022,debit card
cust_3,t_49,loan EMI Payment,gold loan,1419.85,"Apr 10, 2023",credit card
cust_3,t_50,food and dining,zomato,4045.08,"Mar 02, 2024",credit card
cust_3,t_51,cash Withdrawals,miscellaneous,3105.38,"Feb 08, 2025",upi
cust_3,t_52,cash Withdrawals,miscellaneous,3385.24,18/04/2023,cash
cust_3,t_53,food and dining,restaurants,1972.45,2024-11-19,debit card
cust_3,t_54,groceries,grofers,4279.09,12/06/2022,debit card
cust_3,t_55,insurance,life insurance,1890.95,"Mar 07, 2024",upi
cust_3,t_56,transfers,miscellaneous,2555.82,"Feb 14, 2025",upi
cust_3,t_57,insurance,life insurance,4319.34,"Jul 30, 2023",credit card
cust_3,t_58,health,yoga,2318.65,2022-09-26,credit card
cust_3,t_59,insurance,health insurance,3577.83,"Jun 30, 2023",cash
cust_3,t_60,utilities,water,1461.51,2023-01-30,credit card
cust_3,t_61,transport,uber,4490.55,"Mar 05, 2022",upi
cust_3,t_62,loan EMI Payment,two wheeler loan,3071.4,06/01/2023,cash
cust_3,t_63,food and dining,starbucks,1588.74,25/02/2024,credit card
cust_3,t_64,transport,bus,3513.52,08/11/2024,cash
cust_3,t_65,others,others,2184.97,09/10/2022,credit card
cust_3,t_66,shopping,aliexpress,2464.55,2023-05-08,credit card
cust_3,t_67,food and dining,fast food,129.26,2024-07-21,cash
cust_3,t_68,cash Withdrawals,miscellaneous,4963.56,"Dec 22, 2024",debit card
cust_3,t_69,cash Withdrawals,miscellaneous,4004.04,09/01/2024,cash
cust_4,t_1,others,others,126.84,2023-05-28,upi
cust_4,t_2,health,clinic,3430.7,"Mar 06, 2024",cash
cust_4,t_3,health,pharmacy,503.01,08/01/2024,cash
cust_4,t_4,groceries,more,2271.71,11/06/2023,cash
cust_4,t_5,cash Withdrawals,miscellaneous,2954.16,2024-06-19,upi
cust_4,t_6,groceries,bigbasket,4148.63,"Mar 15, 2024",credit card
cust_4,t_7,food and dining,swiggy,4585.94,2024-06-20,credit card
cust_4,t_8,insurance,life insurance,1520.06,22/09/2024,debit card
cust_4,t_9,groceries,reliance fresh,3101.35,2023-12-14,cash
cust_4,t_10,cash Withdrawals,miscellaneous,2749.53,"Dec 23, 2023",cash
cust_4,t_11,others,others,481.76,2024-05-02,credit card
cust_4,t_12,health,gym,2823.77,2024-07-30,credit card
cust_4,t_13,shopping,amazon,2576.75,"Jun 07, 2022",cash
cust_4,t_14,shopping,aliexpress,133.92,2023-01-15,credit card
cust_4,t_15,insurance,travel insurance,3712.76,"Sep 28, 2024",debit card
cust_4,t_16,transfers,miscellaneous,2854.91,2025-02-08,upi
cust_4,t_17,food and dining,starbucks,4063.0,"Nov 07, 2024",cash
cust_4,t_18,utilities,broadband,80.29,2022-10-15,debit card
cust_4,t_19,shopping,jabong,1584.7,16/09/2024,cash
cust_4,t_20,loan EMI Payment,home loan,4915.76,2022-03-28,upi
cust_4,t_21,cash Withdrawals,miscellaneous,1010.12,18/11/2024,cash
cust_4,t_22,loan EMI Payment,education loan,2405.19,05/08/2022,credit card
cust_4,t_23,entertainment,tiktok,2375.76,04/11/2024,upi
cust_4,t_24,utilities,electricity,2569.35,2025-02-08,credit card
cust_4,t_25,loan EMI Payment,consumer durable loan,1326.92,"Jul 05, 2022",cash
cust_4,t_26,cash Withdrawals,miscellaneous,2417.72,2024-11-27,credit card
cust_4,t_27,others,others,3833.77,"Feb 12, 2023",credit card
cust_4,t_28,salary,miscellaneous,38906.34,07/12/2022,upi
cust_4,t_29,food and dining,starbucks,1393.26,"Dec 21, 2022",upi
cust_4,t_30,insurance,health insurance,4146.23,"Sep 23, 2024",upi
cust_4,t_31,utilities,telephone,1902.38,2024-04-30,credit card
cust_4,t_32,transport,auto,3995.42,22/05/2022,debit card
cust_4,t_33,entertainment,hotstar,3134.31,2023-03-23,cash
cust_4,t_34,groceries,d-mart,1385.93,"Nov 08, 2022",cash
cust_4,t_35,salary,miscellaneous,55854.18,2024-03-14,debit card
cust_4,t_36,groceries,bigbasket,3032.51,05/02/2024,credit card
cust_4,t_37,cash Withdrawals,miscellaneous,3994.98,2023-12-01,debit card
cust_4,t_38,transfers,miscellaneous,2863.17,"May 25, 2023",upi
cust_4,t_39,others,others,187.65,2022-05-28,cash
cust_4,t_40,health,hospital,4546.45,02/08/2023,cash
cust_4,t_41,insurance,life insurance,4653.74,2024-01-31,debit card
cust_4,t_42,loan EMI Payment,personal loan,3393.64,"Jan 06, 2024",credit card
cust_4,t_43,entertainment,bookmyshow,4575.25,31/01/2025,credit card
cust_4,t_44,others,others,4131.67,08/04/2023,debit card
cust_4,t_45,others,others,3600.3,"Apr 02, 2024",upi
cust_4,t_46,groceries,bigbasket,1333.39,"Sep 22, 2022",upi
cust_4,t_47,shopping,aliexpress,1310.03,2022-08-14,credit card
cust_4,t_48,groceries,d-mart,197.05,2023-07-02,credit card
cust_4,t_49,utilities,electricity,3425.92,2023-08-28,credit card
cust_4,t_50,shopping,snapdeal,4035.18,2023-07-19,credit card
cust_4,t_51,cash Withdrawals,miscellaneous,561.13,07/09/2023,upi
cust_4,t_52,others,others,3623.84,"Jul 24, 2022",upi
cust_4,t_53,transport,flight,3581.06,"Oct 13, 2023",upi
cust_4,t_54,insurance,travel insurance,354.69,2025-02-06,debit card
cust_4,t_55,transport,metro,4673.81,2024-01-14,debit card
cust_4,t_56,utilities,electricity,1285.18,"Jul 10, 2023",credit card
cust_4,t_57,transfers,miscellaneous,1276.83,2023-06-14,cash
cust_4,t_58,cash Withdrawals,miscellaneous,2421.2,11/01/2023,credit card
cust_4,t_59,food and dining,cafes,3679.59,20/02/2023,debit card
cust_4,t_60,transport,train,4210.01,"Feb 07, 2024",upi
cust_4,t_61,transport,auto,2837.8,"Nov 27, 2022",upi
cust_4,t_62,cash Withdrawals,miscellaneous,2043.06,22/09/2023,debit card
cust_4,t_63,food and dining,swiggy,3652.75,2023-06-01,cash
cust_4,t_64,transfers,miscellaneous,2433.54,"Dec 25, 2023",credit card
cust_4,t_65,insurance,travel insurance,2040.97,"Feb 25, 2023",credit card
cust_4,t_66,loan EMI Payment,education loan,1450.26,27/08/2024,debit card
cust_4,t_67,cash Withdrawals,miscellaneous,3128.13,2023-05-20,upi
cust_4,t_68,health,hospital,1260.43,"May 16, 2024",upi
cust_4,t_69,transfers,miscellaneous,1549.32,04/11/2024,debit card
cust_4,t_70,groceries,local store,867.88,"May 04, 2022",upi
cust_4,t_71,health,hospital,3389.2,26/11/2022,upi
cust_4,t_72,others,others,1331.66,2023-06-03,upi
cust_4,t_73,transfers,miscellaneous,417.01,"Sep 09, 2022",credit card
cust_4,t_74,insurance,health insurance,3955.17,2022-10-18,upi
cust_4,t_75,cash Withdrawals,miscellaneous,4118.11,"Jan 15, 2023",credit card
cust_4,t_76,entertainment,youtube,1737.36,"Sep 23, 2022",debit card
cust_4,t_77,entertainment,sonyliv,1750.8,2022-11-22,cash
cust_4,t_78,utilities,water,3224.93,2025-01-21,cash
cust_4,t_79,loan EMI Payment,two wheeler loan,2965.47,2024-11-11,upi
cust_4,t_80,transport,flight,2972.72,20/08/2024,credit card
cust_4,t_81,food and dining,fast food,4566.31,2024-04-16,credit card
cust_4,t_82,loan EMI Payment,home loan,4687.0,2022-12-09,cash
cust_4,t_83,entertainment,youtube,3745.21,2023-03-30,upi
cust_4,t_84,others,others,4566.26,04/04/2024,cash
cust_4,t_85,transport,bus,2391.08,2023-10-14,debit card
cust_4,t_86,insurance,travel insurance,4403.85,22/05/2024,upi
cust_4,t_87,salary,miscellaneous,80229.21,2022-12-04,cash
cust_4,t_88,loan EMI Payment,education loan,2102.4,20/03/2023,debit card
cust_4,t_89,entertainment,spotify,3825.56,"Aug 01, 2022",credit card
cust_4,t_90,utilities,broadband,1447.98,2024-04-28,cash
cust_5,t_1,shopping,snapdeal,1088.48,"Sep 04, 2023",credit card
cust_5,t_2,cash Withdrawals,miscellaneous,1270.52,"Sep 13, 2022",cash
cust_5,t_3,insurance,travel insurance,608.01,2022-07-28,upi
cust_5,t_4,health,yoga,4778.74,2023-12-26,upi
cust_5,t_5,cash Withdrawals,miscellaneous,2963.37,"Jun 11, 2023",upi
cust_5,t_6,insurance,life insurance,2153.95,2024-04-06,credit card
cust_5,t_7,health,gym,2519.71,"Mar 20, 2023",credit card
cust_5,t_8,shopping,amazon,609.04,16/07/2022,credit card
cust_5,t_9,insurance,health insurance,3983.18,2022-10-15,upi
cust_5,t_10,groceries,bigbasket,2689.62,23/07/2024,cash
cust_5,t_11,transfers,miscellaneous,2454.49,29/01/2025,cash
cust_5,t_12,utilities,gas,3274.53,2024-05-02,upi
cust_5,t_13,groceries,d-mart,4901.7,"Oct 21, 2023",debit card
cust_5,t_14,shopping,aliexpress,1206.24,"May 08, 2022",upi
cust_5,t_15,groceries,d-mart,3277.15,2023-09-25,cash
cust_5,t_16,salary,miscellaneous,42743.79,2024-07-31,upi
cust_5,t_17,insurance,health insurance,2787.86,01/01/2024,credit card
cust_5,t_18,transport,flight,3253.18,26/10/2024,cash
cust_5,t_19,insurance,travel insurance,283.77,01/02/2024,upi
cust_5,t_20,transfers,miscellaneous,3941.49,2024-07-09,upi
cust_5,t_21,food and dining,fast food,1072.65,2024-02-19,upi
cust_5,t_22,cash Withdrawals,miscellaneous,244.62,10/06/2024,upi
cust_5,t_23,others,others,421.34,21/11/2024,credit card
cust_5,t_24,groceries,grofers,2612.73,02/08/2022,credit card
cust_5,t_25,shopping,amazon,999.03,"Mar 03, 2022",upi
cust_5,t_26,utilities,gas,1236.71,"Jan 02, 2025",credit card
cust_5,t_27,cash Withdrawals,miscellaneous,199.53,"Mar 14, 2024",cash
cust_5,t_28,others,others,2376.65,"Mar 07, 2024",upi
cust_5,t_29,cash Withdrawals,miscellaneous,2459.03,16/06/2022,debit card
cust_5,t_30,cash Withdrawals,miscellaneous,4580.71,2023-05-10,upi
cust_5,t_31,loan EMI Payment,gold loan,1946.43,04/08/2022,credit card
cust_5,t_32,entertainment,tiktok,1352.44,19/12/2024,upi
cust_5,t_33,utilities,telephone,4286.82,03/01/2023,upi
cust_5,t_34,utilities,broadband,4780.03,2024-01-14,debit card
cust_5,t_35,others,others,3772.91,07/02/2025,debit card
cust_5,t_36,transport,ola,3149.5,2022-07-04,cash
cust_5,t_37,health,clinic,2629.7,"Jan 10, 2025",upi
cust_5,t_38,groceries,grofers,385.32,"Jan 01, 2025",debit card
cust_5,t_39,shopping,snapdeal,1719.95,"Jun 11, 2024",credit card
cust_5,t_40,others,others,1636.33,2023-12-12,upi
cust_5,t_41,health,hospital,320.75,"Mar 03, 2024",credit card
cust_5,t_42,food and dining,starbucks,1376.8,04/10/2022,cash
cust_5,t_43,transfers,miscellaneous,358.35,"Dec 04, 2022",credit card
cust_5,t_44,cash Withdrawals,miscellaneous,2553.97,2023-08-29,upi
cust_5,t_45,transport,uber,1276.49,2022-02-28,credit card
cust_5,t_46,salary,miscellaneous,35270.64,2022-06-25,cash
cust_5,t_47,cash Withdrawals,miscellaneous,4076.6,2023-04-05,debit card
cust_5,t_48,shopping,aliexpress,2455.29,"Jul 17, 2023",credit card
cust_5,t_49,groceries,bigbasket,1421.42,"Apr 25, 2022",upi
cust_5,t_50,loan EMI Payment,home loan,2921.07,05/07/2022,cash
cust_5,t_51,loan EMI Payment,gold loan,1774.36,30/06/2024,upi
cust_5,t_52,food and dining,restaurants,3033.45,02/07/2023,cash
cust_5,t_53,utilities,electricity,1738.66,"Dec 02, 2022",credit card
cust_5,t_54,utilities,broadband,3696.04,24/03/2022,credit card
cust_6,t_1,insurance,travel insurance,2212.99,2024-10-21,credit card
cust_6,t_2,others,others,236.14,"Aug 25, 2023",credit card
cust_6,t_3,shopping,aliexpress,1810.26,02/01/2023,cash
cust_6,t_4,food and dining,fast food,4123.88,"Jul 08, 2023",cash
cust_6,t_5,salary,miscellaneous,36820.62,27/08/2022,credit card
cust_6,t_6,health,clinic,316.24,"Nov 23, 2023",cash
cust_6,t_7,health,spa,4440.74,10/02/2024,credit card
cust_6,t_8,transport,metro,1147.95,"May 20, 2022",debit card
cust_6,t_9,transfers,miscellaneous,4539.59,"Mar 07, 2022",credit card
cust_6,t_10,others,others,136.36,"Oct 30, 2024",debit card
cust_6,t_11,transfers,miscellaneous,834.84,2025-02-05,debit card
cust_6,t_12,cash Withdrawals,miscellaneous,2761.59,27/06/2022,credit card
cust_6,t_13,transfers,miscellaneous,2734.76,2023-01-24,debit card
cust_6,t_14,loan EMI Payment,two wheeler loan,1871.52,"Jul 30, 2022",credit card
cust_6,t_15,shopping,flipkart,4951.32,27/12/2022,cash
cust_6,t_16,groceries,d-mart,4663.17,28/09/2024,debit card
cust_6,t_17,cash Withdrawals,miscellaneous,247.59,12/01/2023,upi
cust_6,t_18,loan EMI Payment,gold loan,1970.09,"Mar 04, 2023",credit card
cust_6,t_19,loan EMI Payment,personal loan,1993.37,"Apr 25, 2022",credit card
cust_6,t_20,salary,miscellaneous,67710.43,"Oct 27, 2023",credit card
cust_6,t_21,shopping,club factory,1440.78,2022-04-20,credit card
cust_6,t_22,shopping,amazon,783.84,09/08/2022,credit card
cust_6,t_23,cash Withdrawals,miscellaneous,3727.52,22/07/2022,cash
